FIGHTER_ID,FIRST,LAST,NICKNAME,URL
837d30395faca41e,Sheila,Gaff,The German Tank,http://ufcstats.com/fighter-details/837d30395faca41e
a54660deb6a8489c,Muin,Gafurov,Tajik,http://ufcstats.com/fighter-details/a54660deb6a8489c
b8592b4a383696cd,Mitch,Gagnon,,http://ufcstats.com/fighter-details/b8592b4a383696cd
8e6cfbd455f0f9c2,Brandon,Gaines,,http://ufcstats.com/fighter-details/8e6cfbd455f0f9c2
06dc1a58663579d2,Travis,Galbraith,The Gladiator,http://ufcstats.com/fighter-details/06dc1a58663579d2
0876d21328cf4a45,Dave,Galera,Scarecrow,http://ufcstats.com/fighter-details/0876d21328cf4a45
8a1b4330c7957961,Zelg,Galesic,Benkei,http://ufcstats.com/fighter-details/8a1b4330c7957961
9e50097a89442158,Mickey,Gall,,http://ufcstats.com/fighter-details/9e50097a89442158
96706c75a2b14164,Daniel,Gallemore,Big Kansas,http://ufcstats.com/fighter-details/96706c75a2b14164
cc81c92fe2254935,Tom,Gallicchio,Da Tank,http://ufcstats.com/fighter-details/cc81c92fe2254935
7e654edcddd71550,Turrell,Galloway,,http://ufcstats.com/fighter-details/7e654edcddd71550
ad3fdba28a7540cf,Eric,Galvan,,http://ufcstats.com/fighter-details/ad3fdba28a7540cf
45fe6765c56d8018,Andre,Galvao,,http://ufcstats.com/fighter-details/45fe6765c56d8018
e15d0a2519d6a0b5,Marcos,Galvao,Loro,http://ufcstats.com/fighter-details/e15d0a2519d6a0b5
289a3b69b85da7cd,Lucas,Gamaza,,http://ufcstats.com/fighter-details/289a3b69b85da7cd
10559c53de0b950e,Joey,Gambino,The Raging Warrior,http://ufcstats.com/fighter-details/10559c53de0b950e
cc6f9d1e89f3449a,Manvel,Gamburyan,The Anvil,http://ufcstats.com/fighter-details/cc6f9d1e89f3449a
72db2a14ffa73ece,Mateusz,Gamrot,Gamer,http://ufcstats.com/fighter-details/72db2a14ffa73ece
0d980975001ae3d8,Shamil,Gamzatov,,http://ufcstats.com/fighter-details/0d980975001ae3d8
e463ce0a2ca474f4,Ryan,Gandra,Problema,http://ufcstats.com/fighter-details/e463ce0a2ca474f4
41904fc4d3f5bffc,Ariel,Gandulla,,http://ufcstats.com/fighter-details/41904fc4d3f5bffc
787bb1f087ccff8a,Ciryl,Gane,Bon Gamin,http://ufcstats.com/fighter-details/787bb1f087ccff8a
6d7886b094b471ac,Sean,Gannon,The Cannon,http://ufcstats.com/fighter-details/6d7886b094b471ac
de83f920fd302871,Thomas,Gantt,,http://ufcstats.com/fighter-details/de83f920fd302871
8b27d25ce0221d60,Junye,Gao,,http://ufcstats.com/fighter-details/8b27d25ce0221d60
7bde387d50829adf,Eduardo,Garagorri,,http://ufcstats.com/fighter-details/7bde387d50829adf
d8c7c61b176e3994,Cody,Garbrandt,No Love,http://ufcstats.com/fighter-details/d8c7c61b176e3994
917e53fa0adea0d3,Leonard,Garcia,Bad Boy,http://ufcstats.com/fighter-details/917e53fa0adea0d3
8d49545dadf9b919,Edgar,Garcia,,http://ufcstats.com/fighter-details/8d49545dadf9b919
e5dc36e0aba7e9da,Alejandro,Garcia,Alex,http://ufcstats.com/fighter-details/e5dc36e0aba7e9da
a2b12c3f3d60ff69,Alex,Garcia,The Dominican Nightmare,http://ufcstats.com/fighter-details/a2b12c3f3d60ff69
8a04d94dfcfab159,Nick,Garcia,Nitro,http://ufcstats.com/fighter-details/8a04d94dfcfab159
97cf1a2c7c5e7889,Steve,Garcia,Mean Machine,http://ufcstats.com/fighter-details/97cf1a2c7c5e7889
ac5a7400da3a9a41,Elias,Garcia,,http://ufcstats.com/fighter-details/ac5a7400da3a9a41
e132d47bd9efbbe0,Rafa,Garcia,Gifted,http://ufcstats.com/fighter-details/e132d47bd9efbbe0
9e92e1ca498d7244,Fernie,Garcia,,http://ufcstats.com/fighter-details/9e92e1ca498d7244
4f7e290e71d60f87,Rulon,Gardner,,http://ufcstats.com/fighter-details/4f7e290e71d60f87
70167689d6a01793,David,Gardner,,http://ufcstats.com/fighter-details/70167689d6a01793
8e5bfd4e82352340,Pablo,Garza,The Scarecrow,http://ufcstats.com/fighter-details/8e5bfd4e82352340
a1b0715c4fd2dbd3,Azamat,Gashimov,,http://ufcstats.com/fighter-details/a1b0715c4fd2dbd3
e4770d5ed44a3970,Brian,Gassaway,,http://ufcstats.com/fighter-details/e4770d5ed44a3970
8c0580d4fff106c1,Kelvin,Gastelum,,http://ufcstats.com/fighter-details/8c0580d4fff106c1
6ded9184b2284645,Willie,Gates,,http://ufcstats.com/fighter-details/6ded9184b2284645
a4a80dd7336ffd59,Melissa,Gatto,,http://ufcstats.com/fighter-details/a4a80dd7336ffd59
d758f272d94f5866,Sean,Gauci,,http://ufcstats.com/fighter-details/d758f272d94f5866
b72a60a0cadff408,Louis,Gaudinot,Goodnight,http://ufcstats.com/fighter-details/b72a60a0cadff408
2f815ed5f8278ba6,Ateba,Gautier,The Silent Assassin,http://ufcstats.com/fighter-details/2f815ed5f8278ba6
618643d0d5c0631d,Manuel,Gaxhja,,http://ufcstats.com/fighter-details/618643d0d5c0631d
6747ccd6d1acd266,Shamil,Gaziev,,http://ufcstats.com/fighter-details/6747ccd6d1acd266
effd0b70e6749ab2,Charlene,Gellner,Princess,http://ufcstats.com/fighter-details/effd0b70e6749ab2
14e797332ea32cdb,Chad,George,Savage,http://ufcstats.com/fighter-details/14e797332ea32cdb
2f1700b3a4a09bc7,Paul,Georgieff,,http://ufcstats.com/fighter-details/2f1700b3a4a09bc7
15edcf67ccf5be84,Brian,Geraghty,Duke,http://ufcstats.com/fighter-details/15edcf67ccf5be84
42883268854b78be,Derek,Getzel,The Pretzel,http://ufcstats.com/fighter-details/42883268854b78be
2db0c114414d4f06,Karine,Gevorgyan,The Princess,http://ufcstats.com/fighter-details/2db0c114414d4f06
eb70e786bbdf1d16,Yanis,Ghemmouri,The Desert Warrior,http://ufcstats.com/fighter-details/eb70e786bbdf1d16
a24e080000fa7a35,Darrel,Gholar,,http://ufcstats.com/fighter-details/a24e080000fa7a35
cb6783c39c01d896,Tiki,Ghosn,,http://ufcstats.com/fighter-details/cb6783c39c01d896
de45aaae23dfa392,Christos,Giagos,The Spartan,http://ufcstats.com/fighter-details/de45aaae23dfa392
946db8a378903cc3,Joe,Giannetti,,http://ufcstats.com/fighter-details/946db8a378903cc3
96a221341035b701,Nick,Gibbons,,http://ufcstats.com/fighter-details/96a221341035b701
f74e037b97917027,James,Giboo,,http://ufcstats.com/fighter-details/f74e037b97917027
63eedfcc73071d41,Lance,Gibson,Fearless,http://ufcstats.com/fighter-details/63eedfcc73071d41
69db199087a1a792,Lee,Gibson,Lethal,http://ufcstats.com/fighter-details/69db199087a1a792
700a674c042b7a96,Cody,Gibson,The Renegade,http://ufcstats.com/fighter-details/700a674c042b7a96
09439946214993bc,Chase,Gibson,El Guero,http://ufcstats.com/fighter-details/09439946214993bc
db8b800176d26f6e,Kenny,Giddens,,http://ufcstats.com/fighter-details/db8b800176d26f6e
e7f51d9f9e9259e7,Thomas,Gifford,The Young Lion,http://ufcstats.com/fighter-details/e7f51d9f9e9259e7
83825fad27ab3581,Joseph,Gigliotti,Capo,http://ufcstats.com/fighter-details/83825fad27ab3581
6bb1d2b714d4b3bc,Joey,Gilbert,,http://ufcstats.com/fighter-details/6bb1d2b714d4b3bc
b27a1fcb56a3035a,Trevin,Giles,,http://ufcstats.com/fighter-details/b27a1fcb56a3035a
42c96a9c4802e2e1,Kultar,Gill,Black Mamba,http://ufcstats.com/fighter-details/42c96a9c4802e2e1
160b931119c1bf91,Jesse,Gillespie,,http://ufcstats.com/fighter-details/160b931119c1bf91
84ff027394f7e470,Gregor,Gillespie,The Gift,http://ufcstats.com/fighter-details/84ff027394f7e470
91720876db0ee468,Jason,Gilliam,,http://ufcstats.com/fighter-details/91720876db0ee468
ce175eaafe867d1f,Micheal,Gillmore,The Gentleman,http://ufcstats.com/fighter-details/ce175eaafe867d1f
10ccdcd14c3dfcf1,Krishaun,Gilmore,,http://ufcstats.com/fighter-details/10ccdcd14c3dfcf1
762c69860eef65d8,Alex,Gilpin,,http://ufcstats.com/fighter-details/762c69860eef65d8
c96518b7f6881004,Bob,Gilstrap,,http://ufcstats.com/fighter-details/c96518b7f6881004
bad8ed7d714f1493,Eperaim,Ginting,The Wolfman,http://ufcstats.com/fighter-details/bad8ed7d714f1493
a58114c6dd0add64,Demetrius,Gioulacos,,http://ufcstats.com/fighter-details/a58114c6dd0add64
c1ea31a904fe08a9,Billy,Giovanella,Wolverine,http://ufcstats.com/fighter-details/c1ea31a904fe08a9
3e03cec9767d37e6,He-Man,Gipson,,http://ufcstats.com/fighter-details/3e03cec9767d37e6
4b4f6abdce986be6,Israel,Giron,El Rojo,http://ufcstats.com/fighter-details/4b4f6abdce986be6
81f1810f72df8f25,Brandon,Girtz,Cold Roll,http://ufcstats.com/fighter-details/81f1810f72df8f25
fda067e842b07466,Jason,Glaza,,http://ufcstats.com/fighter-details/fda067e842b07466
ed133185689088b3,Mike,Glenn,,http://ufcstats.com/fighter-details/ed133185689088b3
814ff3018127e8fc,Ricky,Glenn,The Gladiator,http://ufcstats.com/fighter-details/814ff3018127e8fc
057a241e4ba90c4d,Ivan,Gnizditskiy,,http://ufcstats.com/fighter-details/057a241e4ba90c4d
ad56b3f00ca38dfd,Mark,Godbeer,The Hand Of,http://ufcstats.com/fighter-details/ad56b3f00ca38dfd
bd85ca0bb4f26cfc,Clint,Godfrey,,http://ufcstats.com/fighter-details/bd85ca0bb4f26cfc
8e5d953bdb9ae5e7,Loopy,Godinez,,http://ufcstats.com/fighter-details/8e5d953bdb9ae5e7
5ca158b1cc9cb242,Jason,Godsey,,http://ufcstats.com/fighter-details/5ca158b1cc9cb242
e62b36885ecdac27,Allan,Goes,,http://ufcstats.com/fighter-details/e62b36885ecdac27
fa07345cc9db5cc9,Billy Ray,Goff,,http://ufcstats.com/fighter-details/fa07345cc9db5cc9
5d1636b6c1688502,Amiran,Gogoladze,,http://ufcstats.com/fighter-details/5d1636b6c1688502
e86af30738a5452a,Jonny,Goh,,http://ufcstats.com/fighter-details/e86af30738a5452a
26e3f3928b1891d9,Hannah,Goldy,24K,http://ufcstats.com/fighter-details/26e3f3928b1891d9
ac29d508d78384c9,Marcelo,Golm,,http://ufcstats.com/fighter-details/ac29d508d78384c9
cffb87059e645bd1,Denise,Gomes,Dee,http://ufcstats.com/fighter-details/cffb87059e645bd1
af1e5c64b8663aa0,Sergio,Gomez,,http://ufcstats.com/fighter-details/af1e5c64b8663aa0
a0a680fe2f6cc8e6,Frank,Gomez,,http://ufcstats.com/fighter-details/a0a680fe2f6cc8e6
0a66de3a797cf73a,Alan,Gomez,,http://ufcstats.com/fighter-details/0a66de3a797cf73a
489413d3be819647,David,Gomez,,http://ufcstats.com/fighter-details/489413d3be819647
1e35aa8955794580,Ulysses,Gomez,Useless,http://ufcstats.com/fighter-details/1e35aa8955794580
0778f94eb5d588a5,Joey,Gomez,KO King,http://ufcstats.com/fighter-details/0778f94eb5d588a5
513e84bfe65ff509,Luis,Gomez,Tiger Junior,http://ufcstats.com/fighter-details/513e84bfe65ff509
3a28e1e641366308,Joey,Gomez,,http://ufcstats.com/fighter-details/3a28e1e641366308
e90f4291f93708e6,Edson,Gomez,,http://ufcstats.com/fighter-details/e90f4291f93708e6
b4880ef2f838d4e1,Silvana,Gomez Juarez,La Malvada,http://ufcstats.com/fighter-details/b4880ef2f838d4e1
3be081c29bf734d9,Takanori,Gomi,The Fireball Kid,http://ufcstats.com/fighter-details/3be081c29bf734d9
e1d40e8782d80bc2,William,Gomis,Jaguar,http://ufcstats.com/fighter-details/e1d40e8782d80bc2
b2acebbef8da14ea,Akihiro,Gono,,http://ufcstats.com/fighter-details/b2acebbef8da14ea
270b89c00ef0c55c,Gabriel,Gonzaga,Napao,http://ufcstats.com/fighter-details/270b89c00ef0c55c
94535f76f43b466a,Justin,Gonzales,J-Train,http://ufcstats.com/fighter-details/94535f76f43b466a
be5aab761c40ef35,Fernando,Gonzalez,The Menifee Maniac,http://ufcstats.com/fighter-details/be5aab761c40ef35
28d8638ea0a71908,Nick,Gonzalez,The Ghost,http://ufcstats.com/fighter-details/28d8638ea0a71908
69c071bc2621e8b0,Fabian,Gonzalez,,http://ufcstats.com/fighter-details/69c071bc2621e8b0
2ff2e6e5abea3e53,Lewis,Gonzalez,Lethal,http://ufcstats.com/fighter-details/2ff2e6e5abea3e53
e45cfa47f504033a,Jason,Gonzalez,Nicoya,http://ufcstats.com/fighter-details/e45cfa47f504033a
1ebdcb7488d0ebee,Pearl,Gonzalez,,http://ufcstats.com/fighter-details/1ebdcb7488d0ebee
ff175a137b395e2b,Jorge,Gonzalez,Street,http://ufcstats.com/fighter-details/ff175a137b395e2b
de47c33e48b0ce38,Mikey,Gonzalez,Rolls,http://ufcstats.com/fighter-details/de47c33e48b0ce38
a2ccf35a88346a91,Erick,Gonzalez,The Ghost Pepper,http://ufcstats.com/fighter-details/a2ccf35a88346a91
4f1a48f4e6ffb007,Jennifer,Gonzalez,Jefa,http://ufcstats.com/fighter-details/4f1a48f4e6ffb007
1bda4867f1baceac,Kier,Gooch,,http://ufcstats.com/fighter-details/1bda4867f1baceac
4e0692ad070976e4,Lyman,Good,Cyborg,http://ufcstats.com/fighter-details/4e0692ad070976e4
c730a0be691dc081,Jared,Gooden,NiteTrain,http://ufcstats.com/fighter-details/c730a0be691dc081
fbbde91f7bc2d3c5,Gary,Goodridge,Big Daddy,http://ufcstats.com/fighter-details/fbbde91f7bc2d3c5
7f98d9d5a10fa25c,Jordan,Goodwin,,http://ufcstats.com/fighter-details/7f98d9d5a10fa25c
279093302a6f44b3,Gerard,Gordeau,,http://ufcstats.com/fighter-details/279093302a6f44b3
8cad40a75e5c97f5,Eddie,Gordon,Truck,http://ufcstats.com/fighter-details/8cad40a75e5c97f5
7026eca45f65377b,Jared,Gordon,Flash,http://ufcstats.com/fighter-details/7026eca45f65377b
68c4ca70067bf282,Tebaris,Gordon,Boom,http://ufcstats.com/fighter-details/68c4ca70067bf282
dee294e9717012c2,Malcolm,Gordon,X,http://ufcstats.com/fighter-details/dee294e9717012c2
147e70aa6cc48cfc,Tresean,Gore,Mr. Vicious,http://ufcstats.com/fighter-details/147e70aa6cc48cfc
803bebcfb6d6f506,Alex,Gorgees,Hitman,http://ufcstats.com/fighter-details/803bebcfb6d6f506
40f3cb27fc7305a1,Themba,Gorimbo,The Answer,http://ufcstats.com/fighter-details/40f3cb27fc7305a1
c10eb2f12c489f6d,Tim,Gorman,The Psycho,http://ufcstats.com/fighter-details/c10eb2f12c489f6d
052ceb8976695342,Chase,Gormley,,http://ufcstats.com/fighter-details/052ceb8976695342
fb1538b46877a695,Jonathan,Goulet,The Road Warrior,http://ufcstats.com/fighter-details/fb1538b46877a695
51e86de150ee8be6,Thibault,Gouti,GT,http://ufcstats.com/fighter-details/51e86de150ee8be6
af5b208e97f5d382,Wilson,Gouveia,,http://ufcstats.com/fighter-details/af5b208e97f5d382
c44acf87e376c62b,Todd,Gouwenberg,,http://ufcstats.com/fighter-details/c44acf87e376c62b
2391a73686200c5d,Hugo,Govea,,http://ufcstats.com/fighter-details/2391a73686200c5d
ae954fd497025462,Justin,Governale,The Therapist,http://ufcstats.com/fighter-details/ae954fd497025462
3f11b5d4bd76a6d9,Damian,Grabowski,The Polish Pitbull,http://ufcstats.com/fighter-details/3f11b5d4bd76a6d9
4e163b53d1de1fbc,Patryk,Grabowski,Czapla,http://ufcstats.com/fighter-details/4e163b53d1de1fbc
429e7d3725852ce9,Royce,Gracie,,http://ufcstats.com/fighter-details/429e7d3725852ce9
52d92050a046bc17,Crosley,Gracie,,http://ufcstats.com/fighter-details/52d92050a046bc17
82d6a9ae41aac3f7,Daniel,Gracie,,http://ufcstats.com/fighter-details/82d6a9ae41aac3f7
a9c45a8b21eabadc,Ralph,Gracie,,http://ufcstats.com/fighter-details/a9c45a8b21eabadc
aae0897825336b1a,Renzo,Gracie,,http://ufcstats.com/fighter-details/aae0897825336b1a
194fc025f9355db6,Rickson,Gracie,,http://ufcstats.com/fighter-details/194fc025f9355db6
36877f0e62b25b96,Rodrigo,Gracie,,http://ufcstats.com/fighter-details/36877f0e62b25b96
b807814d977682eb,Royler,Gracie,,http://ufcstats.com/fighter-details/b807814d977682eb
0c3838c8f7c620c2,Ryan,Gracie,,http://ufcstats.com/fighter-details/0c3838c8f7c620c2
84283233ec42be5f,Ralek,Gracie,,http://ufcstats.com/fighter-details/84283233ec42be5f
e4a9dbade7c7e1a7,Rolles,Gracie,,http://ufcstats.com/fighter-details/e4a9dbade7c7e1a7
079488710f012779,Cesar,Gracie,,http://ufcstats.com/fighter-details/079488710f012779
a6bbd3df469c6bea,Roger,Gracie,,http://ufcstats.com/fighter-details/a6bbd3df469c6bea
722b870449243083,Igor,Gracie,,http://ufcstats.com/fighter-details/722b870449243083
12d855d12a624da2,Neiman,Gracie,,http://ufcstats.com/fighter-details/12d855d12a624da2
242d36d241b43c12,Kron,Gracie,,http://ufcstats.com/fighter-details/242d36d241b43c12
fb37795db81f93f3,Bogdan,Grad,The Unleashed,http://ufcstats.com/fighter-details/fb37795db81f93f3
3e514f437c51ce0a,Steven,Graham,,http://ufcstats.com/fighter-details/3e514f437c51ce0a
6e4acc2c115215b5,Scott,Graham,,http://ufcstats.com/fighter-details/6e4acc2c115215b5
7559395ad833c074,Miranda,Granger,Danger,http://ufcstats.com/fighter-details/7559395ad833c074
a26198ba5093147e,TJ,Grant,,http://ufcstats.com/fighter-details/a26198ba5093147e
113df4fde64735c6,Davey,Grant,Dangerous,http://ufcstats.com/fighter-details/113df4fde64735c6
8be158ca1e5ea6a0,Dwight,Grant,The Body Snatcher,http://ufcstats.com/fighter-details/8be158ca1e5ea6a0
e8b731feff72294b,Alexa,Grasso,,http://ufcstats.com/fighter-details/e8b731feff72294b
601964f9654f911a,Tony,Gravely,,http://ufcstats.com/fighter-details/601964f9654f911a
3f1d23b01c552a13,Michael,Graves,,http://ufcstats.com/fighter-details/3f1d23b01c552a13
642862d6d63605cd,Shelton,Graves,The Gravedigger,http://ufcstats.com/fighter-details/642862d6d63605cd
2db65fc038c0018e,James,Gray,The Phenom,http://ufcstats.com/fighter-details/2db65fc038c0018e
bb0d290026d7681d,Kevin,Gray,Pocket Herc,http://ufcstats.com/fighter-details/bb0d290026d7681d
6d12031661db8ac8,Sam,Greco,,http://ufcstats.com/fighter-details/6d12031661db8ac8
887961364be5ceb3,King,Green,,http://ufcstats.com/fighter-details/887961364be5ceb3
f046d724d2a84ac5,Desmond,Green,The Predator,http://ufcstats.com/fighter-details/f046d724d2a84ac5
5eb50529a8418b77,Gabe,Green,Gifted,http://ufcstats.com/fighter-details/5eb50529a8418b77
068f8a189a47fea6,Maurice,Greene,The Crochet Boss,http://ufcstats.com/fighter-details/068f8a189a47fea6
bfc2fc38a0e20211,Matt,Grice,The Real One,http://ufcstats.com/fighter-details/bfc2fc38a0e20211
fcffee71cff5530e,Forrest,Griffin,,http://ufcstats.com/fighter-details/fcffee71cff5530e
20205040232ed0f3,Tyson,Griffin,,http://ufcstats.com/fighter-details/20205040232ed0f3
b0d6a1d8ac3d563d,Max,Griffin,Pain,http://ufcstats.com/fighter-details/b0d6a1d8ac3d563d
ebef46976554f975,Jordan,Griffin,Native Psycho,http://ufcstats.com/fighter-details/ebef46976554f975
fdf18227faa596dd,Chad,Griggs,The Grave Digger,http://ufcstats.com/fighter-details/fdf18227faa596dd
68b8ebdfce9dbb61,Charalampos,Grigoriou,Ferocious,http://ufcstats.com/fighter-details/68b8ebdfce9dbb61
7fb4234670271505,Chuck,Grigsby,The Reverend,http://ufcstats.com/fighter-details/7fb4234670271505
dde70a112e053a6c,Rodrigo,Gripp de Sousa,Riscado,http://ufcstats.com/fighter-details/dde70a112e053a6c
950d0ef5c17157c5,Maxim,Grishin,Maximus,http://ufcstats.com/fighter-details/950d0ef5c17157c5
60ba33c3f555a7a3,Josh,Grispi,The Fluke,http://ufcstats.com/fighter-details/60ba33c3f555a7a3
6741218640534d8b,Garrett,Gross,,http://ufcstats.com/fighter-details/6741218640534d8b
234f3767ff0e5701,Kendall,Grove,Da Spyder,http://ufcstats.com/fighter-details/234f3767ff0e5701
36a432f22144843e,Neil,Grove,Goliath,http://ufcstats.com/fighter-details/36a432f22144843e
feaf00f3373435d6,Chris,Gruetzemacher,Gritz,http://ufcstats.com/fighter-details/feaf00f3373435d6
1e7483dbff40b84b,Vik,Grujic,The Spartan,http://ufcstats.com/fighter-details/1e7483dbff40b84b
56fcb2c4d99f9d1b,Mike,Grundy,,http://ufcstats.com/fighter-details/56fcb2c4d99f9d1b
dd12382f28296f7b,Wang,Guan,The Dongbei Tiger,http://ufcstats.com/fighter-details/dd12382f28296f7b
dc052ab64be66e1d,Anthony,Guarascio,The Daywalker,http://ufcstats.com/fighter-details/dc052ab64be66e1d
1abfb658cd4f8533,Nandor,Guelmino,The Hun,http://ufcstats.com/fighter-details/1abfb658cd4f8533
2963369e327e1979,Fabricio,Guerreiro,,http://ufcstats.com/fighter-details/2963369e327e1979
8300a47f6fd6fe4f,Rainn,Guerrero,Purple Rainn,http://ufcstats.com/fighter-details/8300a47f6fd6fe4f
9f1641c08cf8fbe2,Shannon,Gugerty,,http://ufcstats.com/fighter-details/9f1641c08cf8fbe2
c47df9303d318c67,Clay,Guida,The Carpenter,http://ufcstats.com/fighter-details/c47df9303d318c67
ce25b4ed82b1811b,Jason,Guida,,http://ufcstats.com/fighter-details/ce25b4ed82b1811b
ccd1299e0345e0ce,Melvin,Guillard,The Young Assassin,http://ufcstats.com/fighter-details/ccd1299e0345e0ce
da0f33e4255f99eb,Chris,Guillen,,http://ufcstats.com/fighter-details/da0f33e4255f99eb
0c9c0a43d3f3f49d,Marcelo,Guimaraes,Magrao,http://ufcstats.com/fighter-details/0c9c0a43d3f3f49d
cc98d857b148e33a,Leonardo,Guimaraes,Leleco,http://ufcstats.com/fighter-details/cc98d857b148e33a
4d74641fac830182,Brad,Gumm,,http://ufcstats.com/fighter-details/4d74641fac830182
a0c139b34f11421a,John,Gunderson,Quick Guns,http://ufcstats.com/fighter-details/a0c139b34f11421a
3956bdc8ab2e54b3,John,Gunther,The Machine,http://ufcstats.com/fighter-details/3956bdc8ab2e54b3
04d5718ed2661e8c,Jorge,Gurgel,,http://ufcstats.com/fighter-details/04d5718ed2661e8c
8377c5572cb356f3,Fabio,Gurgel,,http://ufcstats.com/fighter-details/8377c5572cb356f3
29162be25ebef5f0,Luis,Gurule,Grim,http://ufcstats.com/fighter-details/29162be25ebef5f0
ef5dcb10d2bd4b0f,Bogdan,Guskov,Czarevitch,http://ufcstats.com/fighter-details/ef5dcb10d2bd4b0f
e34e3b1fffa13a6a,Gugun,Gusman,The Tiger,http://ufcstats.com/fighter-details/e34e3b1fffa13a6a
cc300e9aa3063431,Andre,Gusmao,,http://ufcstats.com/fighter-details/cc300e9aa3063431
3c6976f8182d9527,Alexander,Gustafsson,The Mauler,http://ufcstats.com/fighter-details/3c6976f8182d9527
2caf993f53541fa1,Andreas,Gustafsson,Bane,http://ufcstats.com/fighter-details/2caf993f53541fa1
a789defa9086da46,Justin,Guthrie,,http://ufcstats.com/fighter-details/a789defa9086da46
cd85b48dc880fabd,Horacio,Gutierrez,The Punisher,http://ufcstats.com/fighter-details/cd85b48dc880fabd
45f0cc9d18f35137,Chris,Gutierrez,El Guapo,http://ufcstats.com/fighter-details/45f0cc9d18f35137
5f33ae0620e050c5,Mando,Gutierrez,El Toro,http://ufcstats.com/fighter-details/5f33ae0620e050c5
eaea0fc7b76525a8,Mike,Guymon,The Joker,http://ufcstats.com/fighter-details/eaea0fc7b76525a8
184b7a36d50dcc5e,Chelsea,Hackett,Hammer,http://ufcstats.com/fighter-details/184b7a36d50dcc5e
bf12aca029bfcc47,Keith,Hackney,The Giant Killer,http://ufcstats.com/fighter-details/bf12aca029bfcc47
8e6654e9f0461b8f,Cody,Haddon,,http://ufcstats.com/fighter-details/8e6654e9f0461b8f
60a42bf82447c919,Jake,Hadley,White Kong,http://ufcstats.com/fighter-details/60a42bf82447c919
99793cf88c5adeee,Steve,Hadsel,,http://ufcstats.com/fighter-details/99793cf88c5adeee
38c626ca912c7bac,Damir,Hadzovic,The Bosnian Bomber,http://ufcstats.com/fighter-details/38c626ca912c7bac
f4d92416da98804b,Bassil,Hafez,The Habibi,http://ufcstats.com/fighter-details/f4d92416da98804b
219a254e15d60135,Tim,Hague,The Trashing Machine,http://ufcstats.com/fighter-details/219a254e15d60135
8a213af406eb2dd4,Theo,Haig,,http://ufcstats.com/fighter-details/8a213af406eb2dd4
4955c524c2a71469,Yazan,Hajeh,Yazzle Dazzle,http://ufcstats.com/fighter-details/4955c524c2a71469
206a7d47eb62170e,Stoney,Hale,The Skuller,http://ufcstats.com/fighter-details/206a7d47eb62170e
439d4bbefd4e6940,Kevin,Haley,The North Woods Nightmare,http://ufcstats.com/fighter-details/439d4bbefd4e6940
18524b46c570730b,Mark,Hall,,http://ufcstats.com/fighter-details/18524b46c570730b
65578a75fa7900e3,Uriah,Hall,Prime Time,http://ufcstats.com/fighter-details/65578a75fa7900e3
8866c6f509c19089,Ryan,Hall,The Wizard,http://ufcstats.com/fighter-details/8866c6f509c19089
8a8a84b743ae7699,Dennis,Hallman,Superman,http://ufcstats.com/fighter-details/8a8a84b743ae7699
a3be148af5c7b088,Piotr,Hallmann,Pletwal,http://ufcstats.com/fighter-details/a3be148af5c7b088
bad28b7b34f334de,Tony,Halme,,http://ufcstats.com/fighter-details/bad28b7b34f334de
e763679f15326ae1,Brandon,Halsey,Bull,http://ufcstats.com/fighter-details/e763679f15326ae1
88c8f47241d90040,John,Halverson,The Hurricane,http://ufcstats.com/fighter-details/88c8f47241d90040
165c244bcca3ed26,Seo Hee,Ham,,http://ufcstats.com/fighter-details/165c244bcca3ed26
c3c23c99477c041b,Frank,Hamaker,,http://ufcstats.com/fighter-details/c3c23c99477c041b
1b4d6971bb18b82c,Kazuhiro,Hamanaka,,http://ufcstats.com/fighter-details/1b4d6971bb18b82c
a59017211b775b5d,Rami,Hamed,,http://ufcstats.com/fighter-details/a59017211b775b5d
98b80a717b9bda17,Matt,Hamill,The Hammer,http://ufcstats.com/fighter-details/98b80a717b9bda17
7ada6ea792a34424,Jeremy,Hamilton,Hawk,http://ufcstats.com/fighter-details/7ada6ea792a34424
c727c7d31c50c4cf,Anthony,Hamilton,Freight Train,http://ufcstats.com/fighter-details/c727c7d31c50c4cf
7da5839b223f3728,CJ,Hamilton,The Autobot,http://ufcstats.com/fighter-details/7da5839b223f3728
23459ee7e373b98f,Jared,Hamman,The Messenger,http://ufcstats.com/fighter-details/23459ee7e373b98f
1f77fce698e80488,James,Hammortree,The Sledge,http://ufcstats.com/fighter-details/1f77fce698e80488
24e9d6b0a24cff9d,Dean,Hancock,The Hammer,http://ufcstats.com/fighter-details/24e9d6b0a24cff9d
98533a2738124a0d,Chad,Hanekom,Superman,http://ufcstats.com/fighter-details/98533a2738124a0d
86e388ed20761ad9,Joachim,Hansen,Hellboy,http://ufcstats.com/fighter-details/86e388ed20761ad9
4100c7a09497ad41,Kay,Hansen,,http://ufcstats.com/fighter-details/4100c7a09497ad41
b7b84ccd221be298,Nasrat,Haqparast,,http://ufcstats.com/fighter-details/b7b84ccd221be298
05b17ae24e6bba81,Shin,Haraguchi,,http://ufcstats.com/fighter-details/05b17ae24e6bba81
b9c3ee342eb72100,Janay,Harding,Hollowpoint,http://ufcstats.com/fighter-details/b9c3ee342eb72100
69b69c0178c4004d,Antoni,Hardonk,,http://ufcstats.com/fighter-details/69b69c0178c4004d
